number,l1_t,l1_s,model_height,lon,lat
mh1619,189.85533,3.168493,600,-171.6243848996571,-17.75083543883731
mh1620,116.29505,4.6154146,800,-171.6919383961308,-18.27375782851007
mh1621,88.22954,4.0838494,900,-171.4073372974278,-18.2477038827419
mh1622,319.86334,15.08247,800,-164.8473922304148,-23.19532751258456
mh1623,120.761314,6.682041,600,-165.0532401877122,-23.31401648608536
mh1624,115.49873,4.945024,700,-165.4341559340531,-21.72132272129195
mh1625,138.19707,5.750435,1000,-162.6934700058009,-21.57712239851854
mh1626,157.88025,4.4602723,1000,-162.8521618034749,-21.47504274658767
mh1627,145.98253,8.809765,900,-165.4960126988555,-20.19021018494331
mh1628,155.52351,6.1256833,1100,-165.8540559437093,-23.40234112824295
mh1629,241.8321,7.563366,1100,-165.638882171882,-22.9027786240356
mh1630,80.25839,2.78986,800,-165.977979645051,-22.52926767786479
mh1631,150.48354,8.108841,1000,-164.8465800324065,-22.01833224711541
mh1632,195.80347,5.4695535,900,-163.6833339372054,-21.88453063379953
mh1633,140.54042,6.495891,800,-165.363245771608,-20.34664725322524
mh1634,132.21852,9.076351,800,-164.4142688731845,-20.20089778860872
mh1635,145.34258,8.935123,800,-164.2815101845791,-20.16346737568428
mh1636,90.081345,5.190973,1100,-164.1257595636006,-19.58712410905764
mh1637,166.13518,8.354214,900,-164.6201871943134,-20.3192062063968
mh1638,106.01531,7.07445,1000,-163.2939244239955,-21.57700933517525
mh1639,112.614975,7.518306,1000,-165.2765155564234,-19.97128485128561
mh1640,96.99556,4.3365703,1200,-161.930766302287,-20.4056507930275
mh1641,82.42293,4.1690197,900,-162.1411860665154,-20.52741672105782
mh1642,200.56508,4.556478,900,-161.6022842582422,-20.23119107942404
mh1643,80.240295,4.360061,800,-161.40027986016,-20.35880700799498
mh1644,60.569782,4.9571614,800,-161.4950782484489,-20.57934821586294
mh1645,100.548225,5.379118,800,-161.4647720876268,-21.35061234128351
mh1646,272.45145,5.8420706,1300,-161.3107181710283,-21.66446035795999
mh1647,106.86049,4.8972235,700,-161.0717853862791,-22.11969312144632
mh1648,134.05476,6.50248,1000,-161.0414852199834,-22.24719594178156
mh1649,94.677185,4.9042478,600,-160.8701578754256,-23.32040977885686
mh1650,113.50504,3.7948277,600,-160.4487789317114,-22.48921405915535
mh1651,69.99711,4.6665773,500,-160.8601791159524,-22.23085587499629
mh1652,104.689804,3.2421002,700,-160.8256401813843,-22.03002460157778
mh1653,51.99633,5.01696,500,-161.202947162222,-22.76168789616207
mh1654,136.28989,6.216503,1000,-160.9322676794143,-22.53807780249211
mh1655,79.240555,4.2457757,1000,-160.9630162978624,-22.64463020681931
mh1656,252.5491,10.089867,1100,-162.0062625306087,-22.63166172878823
mh1657,265.70825,13.800949,1000,-162.1192801559432,-22.45177504294974
mh1658,137.0243,8.08616,1400,-163.1626026061323,-21.04395129343638
mh1659,170.15405,4.4431667,700,-163.0480568313368,-23.18949354639665
mh1660,104.00352,5.7148256,800,-162.350333921593,-21.99120936497631
mh1661,56.527744,4.048225,700,-160.8852110346554,-20.6949213616572
mh1662,39.40364,3.0474823,900,-160.9772284648728,-20.35345700882166
mh1663,68.33787,3.5038567,800,-160.7120778079237,-20.27719718969626
mh1664,67.87275,4.2736673,800,-161.0095099136514,-20.13367015744738
mh1665,42.444492,3.7138503,600,-161.0185298219145,-19.9884612239094
mh1666,41.24205,4.005094,1000,-160.959589236323,-19.7914522172438
mh1667,76.32675,3.2068841,700,-161.2486885233782,-19.74227393203782
mh1668,82.54998,4.420037,800,-160.9491927720694,-19.57511254850764
mh1669,295.64478,5.9756904,800,-161.352943011079,-19.623625653131
mh1670,287.01883,5.983921,900,-161.464086680107,-19.66087857564313
mh1671,188.97937,7.480339,900,-161.9083893007406,-19.6428360109145
mh1672,112.58892,4.972239,900,-162.3250585989895,-19.27884985322341
mh1673,109.56146,5.6148376,800,-162.2167366753785,-19.30823228444916
mh1674,101.22473,3.7507622,1100,-162.6765666934548,-18.44257111527988
mh1675,60.068104,4.8514633,800,-163.0470419047634,-19.80235576935087
mh1676,397.17355,6.1863713,700,-163.5785999808804,-18.24707889957363
mh1677,190.13983,3.101715,800,-163.4043035271299,-18.51622156277129
mh1678,136.64822,5.4794636,800,-163.3050452008385,-20.98803923778548
mh1679,144.70625,6.2243857,1000,-165.0547022749106,-22.00215878822041
mh1680,87.36626,4.175186,700,-165.6546088591707,-21.05060043012237
mh1681,131.25354,10.501246,700,-163.2401369239147,-21.20360657434373
mh1682,137.58318,7.1177416,500,-163.5451693113223,-21.9575466725918
mh1683,211.48695,7.241562,1100,-163.9352044887279,-21.03812318062198
mh1684,78.03232,4.472433,900,-164.4192847118273,-19.44089638061659
mh1685,114.9938,5.1834025,600,-165.2510882665195,-17.71406016140691
mh1686,92.66322,3.96592,500,-165.0525515972827,-17.38162440260612
mh1687,60.169453,3.4130802,900,-165.1550705167758,-17.26637037272893
mh1688,168.30876,6.5369816,1400,-163.7655969375133,-16.30860639718524
mh1689,107.77843,4.78606,1200,-163.7298989210049,-16.18566366641296
mh1690,112.80573,3.851199,500,-163.3353245897097,-15.60680010746984
mh1691,110.62382,5.0150037,1000,-163.6087399452853,-14.34656603045386
mh1692,152.83665,4.0537977,900,-163.9733701720311,-15.47842578244258
mh1693,154.1191,5.429855,1200,-165.3285594294842,-13.44447726724898
mh1694,158.13109,7.4859695,1000,-164.8151740887676,-13.26131242472423
mh1695,328.494,5.3726883,800,-164.0712542346081,-12.46121387210034
mh1696,127.62811,8.270251,1100,-167.8194328382373,-10.37657413206191
mh1697,216.70972,11.216175,1100,-167.7837888291964,-8.622703501628711
mh1698,563.01245,20.387293,1900,-165.992402061054,-10.38993918451349
mh1699,69.64021,7.236949,1100,-164.440096899473,-8.064395095934746
mh1700,152.761,7.861168,1000,-166.3532571104453,-7.030869488626105
mh1701,373.7835,11.936713,1100,-166.7834526431204,-7.05525444292809
mh1702,68.310356,7.3832836,1300,-166.1827113082761,-7.130823808534995
mh1703,218.02219,7.711621,800,-166.3052841832973,-7.222427158227213
mh1704,281.14563,10.74832,1200,-168.4292758439398,-7.65865427646351
mh1705,105.16904,4.631564,1200,-168.5350806692276,-7.761295538621752
mh1706,128.02301,8.735797,1400,-167.1735413210543,-7.702723067869985
mh1707,187.80661,9.905707,800,-166.4548214592975,-7.082608122781229
mh1708,146.3977,8.103368,1000,-166.0624180612639,-7.387189559348862
mh1709,270.18848,16.78162,1000,-165.23448183231,-6.458366188414782
mh1710,320.6157,9.276292,900,-165.6125008464166,-5.869928893112435
mh1711,158.49106,8.38481,800,-166.1224185321023,-6.167855977478586
mh1712,179.47694,8.201102,800,-166.0705416240712,-6.052610285960903
mh1713,185.57204,11.706648,900,-165.90231690563,-5.949514901176048
mh1714,465.14096,12.21256,600,-165.6767587558309,-5.777019080430917
mh1715,669.15717,18.259762,1200,-166.6791273085696,-5.424149258308163
mh1716,193.9046,14.763281,800,-166.1275567355825,-5.499495295246225
mh1717,379.13495,10.009501,1000,-166.2402547824981,-5.794148138243823
mh1718,165.03915,15.6129465,1300,-166.0736505809224,-5.356752040238283
mh1719,450.7178,16.338745,1300,-165.988833954605,-4.794286649020791
mh1720,920.5071,52.113266,600,-164.7330016491275,-5.627792683769855
mh1721,406.2056,14.864352,1400,-165.981657727752,-3.636383116742
mh1722,656.4606,19.53653,1500,-165.9784945571507,-2.992266902898769
mh1723,167.32385,5.426794,1100,-166.3555018976309,-2.966966027319269
mh1724,152.57568,5.0963316,1100,-170.8997917005718,-4.969466709192997
mh1725,399.5357,13.677543,1100,-171.5226609724417,-3.893586823378848
mh1726,176.18942,9.507886,1400,-172.7990555480439,-2.701013756011252
mh1727,124.4356,5.0734844,1000,-173.2550073533175,-2.878148397018451
mh1728,405.51825,9.913133,1500,-174.7458487323418,-4.928037524110887
mh1729,244.66989,13.674877,1300,-175.351215383426,-4.913416495109344
mh1730,329.54367,15.613594,1200,-176.2654306759398,-4.564271213523386
mh1731,171.62506,5.4097924,1200,-176.2303581458566,-9.275127132042144
mh1732,108.43214,5.762825,1500,-177.5349408506324,-10.19073325703135
mh1733,65.32833,4.85999,700,-174.1088853934627,-10.08312039930388
mh1734,496.82916,14.887667,900,-172.6691985709076,-14.28489350751701
mh1735,631.52875,14.921954,900,-172.8541680623355,-14.06807061734437
mh1736,129.7465,6.4362316,800,-172.3293902091266,-10.1246315523833
mh1737,118.18776,6.089928,700,-172.4135211403774,-9.980626796318694
mh1738,216.08098,8.915513,700,-174.2035398320805,-10.28326875867958
mh1739,110.66563,6.436344,800,-173.8013596818249,-10.04529609199436
mh1740,265.8621,14.364785,800,-174.9848808436514,-9.780151851399028
mh1741,196.5234,7.992486,1200,-176.0508041463226,-9.941365875401647
mh1742,281.78085,10.301303,2400,-172.8552777300502,-9.089247136192595
mh1743,366.00168,12.643323,700,-175.5464805327322,-7.308735743139253
mh1744,131.22964,7.5277147,1000,-174.8626388445734,-7.427303712519308
mh1745,249.08766,10.989998,1200,-174.6841403803249,-8.497489672286486
mh1746,259.79633,8.163548,1200,-172.4737059518652,-7.941281182249599
mh1747,139.38033,6.3879294,900,-173.3375590760156,-8.056899489448895
mh1748,264.05807,10.723811,1400,-171.4310765275202,-9.515436845618106
mh1749,415.72775,8.02595,1200,-169.1642275641736,-10.93723724291231
mh1750,394.1396,6.5114903,1200,-169.3963061101965,-11.03590160966417
mh1751,471.482,16.781237,1400,-167.7718138595032,-11.03484895296882
mh1752,190.75299,9.998949,1700,-167.3795413791048,-7.857245624086469
mh1753,156.49031,11.969052,1700,-166.9514608010643,-9.812112505033506
mh1754,385.14642,19.599674,1700,-164.4148675884922,-8.534774466065162
mh1755,416.25787,20.652063,1200,-164.4814116051398,-9.357068572233077
mh1756,92.5863,6.35454,1200,-163.8954123890762,-9.17612728259176
mh1757,293.57816,5.9807854,1100,-162.1561199667447,-9.258416364131088
mh1758,155.595,8.896122,1900,-163.5680897058197,-12.14241489845903
mh1759,106.570015,7.6784754,900,-163.7404257496752,-12.38258796712023
mh1760,195.06903,8.859528,400,-164.0287647844031,-15.00315924602037
mh1761,286.61017,13.892786,800,-162.4044632079006,-13.97277464187526
mh1762,358.2694,8.978194,1700,-161.601046758061,-15.07046392553759
mh1763,212.242,10.959056,1100,-164.9175717064044,-13.47454307287563
mh1764,216.46503,8.6198015,800,-162.7910680024195,-14.99095898840815
mh1765,321.6833,8.370666,1400,-162.0790266009286,-16.58314232098948
mh1766,115.220024,5.2587366,400,-167.890991438118,-14.01125121682122
mh1767,106.53473,6.421616,1000,-166.7729440244397,-15.11879965386876
mh1768,135.42154,7.284967,1200,-166.9410699357035,-15.02055082879482
mh1769,107.73246,6.022907,800,-166.6456596037423,-17.27699946857409
mh1770,455.07712,10.440467,1000,-162.1627154360542,-16.69780337975893
mh1771,206.82523,8.693117,1200,-162.7233587379552,-15.52515880639593
mh1772,217.42351,7.765009,1300,-162.4166108540292,-15.22374540893181
mh1773,113.19303,6.1029077,1200,-162.4814683249375,-15.41888643176797
mh1774,386.7244,8.2419615,500,-161.9344770741015,-16.35999201483791
mh1775,183.09567,5.1571903,900,-162.7335250311635,-15.8302723694974
mh1776,106.30199,3.5410662,700,-162.9012426893741,-15.84089275440899
mh1777,118.91892,4.559234,1200,-164.8050243747467,-14.25614450136594
mh1778,482.94373,10.742291,900,-163.4982655651109,-12.86312109281581
mh1779,37.609028,11.341559,1700,-161.9886796188559,-12.62259533432394
mh1780,110.771866,9.9539175,2200,-162.153350053532,-12.80981115075618
mh1781,140.58585,12.507314,1200,-163.7218851300567,-12.63000655336271
mh1782,626.79626,17.504896,1100,-161.5842897455048,-14.7307109524647
mh1783,711.336,21.226654,2100,-161.4623580833465,-14.23841291282312
mh1784,501.49377,18.106602,1400,-161.3113661376387,-14.11567441976484
mh1785,664.89685,17.296165,1700,-161.1067134362166,-13.51054092431142
mh1786,124.0731,6.74611,600,-161.7165374405309,-13.1025008497121
mh1787,475.80692,13.834516,1100,-161.1756228526201,-13.30095482990274
mh1788,362.34784,21.17438,700,-161.006948989111,-13.07812434529706
mh1789,234.55956,6.7476745,1100,-160.6145866635048,-12.91790723903175
mh1790,331.70206,15.560202,1900,-160.4346766589009,-9.922903075802909
mh1791,359.64597,9.964046,1500,-160.532547550284,-10.35745876059383
mh1792,122.48752,6.9272118,900,-159.838610292629,-10.95945458316293
mh1793,291.07138,11.017837,1000,-160.4349967558238,-10.70085919065009
mh1794,191.27132,11.339067,1000,-159.444760256962,-11.28585315208261
mh1795,245.00797,9.84527,1000,-160.0293994664052,-10.72603241828294
mh1796,463.3809,25.422302,1100,-160.5576695107928,-8.034298952387731
mh1797,195.47208,8.177206,1500,-160.6865624951573,-8.100053824586453
mh1798,542.8251,25.945263,1100,-159.9726158429908,-8.275071592010907
mh1799,95.67657,3.988303,1200,-157.9240704904552,-10.83381582665311
mh1800,301.27545,10.840449,1100,-158.721788215433,-12.3737619897456
mh1801,238.26677,9.908596,1000,-158.6440938086042,-12.57302964194039
mh1802,202.6109,6.017469,800,-158.9038087858118,-15.27933454570991
mh1803,80.40824,3.871206,900,-158.88683321964,-15.0663646485985
mh1804,41.412174,2.3938305,700,-159.8797378336055,-16.67017137974095
mh1805,120.43338,5.1181087,700,-159.4360169464576,-16.48340109608651
mh1806,192.7228,8.129149,800,-159.4027984052419,-16.33075453824803
mh1807,74.6353,3.5673556,700,-159.1679299064895,-16.30112127391298
mh1808,108.2041,3.494264,1000,-159.8026432074781,-16.06038579760102
mh1809,138.89493,7.157253,900,-159.4640477521484,-16.20798579369202
mh1810,81.1148,3.761037,500,-159.5082854213506,-15.95357927011639
mh1811,100.954346,5.5628843,900,-159.4678234611504,-16.11572680011809
mh1812,130.29144,6.8268313,900,-157.9837494248654,-17.33803774200396
mh1813,54.55975,3.558732,900,-158.8147415734205,-17.95766792311591
mh1814,143.42308,6.4671044,1000,-157.2529650446774,-19.55220645479909
mh1815,469.05704,5.3658204,600,-157.4362108103946,-19.89532305960529
mh1816,102.19949,4.0509434,800,-158.4610206113256,-17.21510444376737
mh1817,165.52852,8.313365,1300,-157.0501807774158,-18.0785974910142
mh1818,252.99179,10.007549,1000,-157.2277091412755,-17.92549448650923
mh1819,341.87466,11.313536,1000,-158.466713521343,-16.80431851582107
mh1820,257.8095,7.1451344,1100,-158.4479224581349,-16.95055233827522
mh1821,119.83976,6.024499,1000,-156.6188270432064,-16.92549748550917
mh1822,106.84312,6.6168766,1000,-156.2551757458713,-16.84624724533132
mh1823,121.678894,6.802989,800,-156.1417685311386,-16.84530564918678
mh1824,118.749886,7.1121435,900,-156.7048097974666,-16.78891174912856
mh1825,365.4377,12.393951,1300,-157.2463479599161,-17.78114575639025
mh1826,163.45483,5.7038302,900,-157.3558251586341,-18.18956641687143
mh1827,79.437096,5.16901,1200,-156.9152340751041,-18.07243585537178
mh1828,502.61624,14.708973,1200,-158.0418490329621,-18.10737297791141
mh1829,71.99152,6.1449986,700,-156.8317378303053,-18.04158112978109
mh1830,86.05414,6.2820735,700,-156.1992926568229,-18.25414577275243
mh1831,86.233315,3.3618965,900,-156.1266897129696,-17.85531835117619
mh1832,45.59357,2.9311843,1100,-155.0694487743021,-17.97758805606555
mh1833,585.25,8.667183,700,-155.0474058645015,-17.15148893963862
mh1834,171.24138,7.2544928,1400,-155.3558588540737,-15.81570992671348
mh1835,218.55971,12.162468,1000,-156.2630290557721,-15.01596923848857
mh1836,170.78639,8.13315,1500,-155.6741815515996,-15.00321311988053
mh1837,82.22494,4.8127275,700,-156.8735338197097,-16.51076239136198
mh1838,328.0122,5.912757,900,-157.8452573540865,-18.07602345887711
mh1839,601.88947,14.484482,700,-158.0558700212128,-17.91075854255553
mh1840,103.07436,8.334926,1100,-156.1912738850378,-20.33021845832989
mh1841,154.1086,6.817643,1000,-156.4218658391294,-19.90335626377585
mh1842,174.72202,11.2735405,1500,-156.2618640562862,-19.8687835096411
mh1843,104.8697,5.681883,1000,-156.2651823333836,-20.08273566178768
mh1844,118.86354,8.323551,1000,-156.391477674456,-20.279603456821
mh1845,537.9062,17.3523,1200,-157.06426019485,-20.72544055214313
mh1846,34.320236,2.85413,800,-156.9324937495627,-22.17517992336969
mh1847,45.245,4.022994,800,-157.3479421588541,-22.90713271140352
mh1848,83.50375,3.0424287,900,-157.7906621586827,-23.07109987717343
mh1849,90.4824,4.682262,800,-158.7890737371439,-22.82286005716337
mh1850,233.68034,9.868967,1000,-159.7676342939424,-22.53192712889881
mh1851,329.58603,9.813398,800,-159.8774858147533,-22.42133977559708
mh1852,113.573456,5.171032,1100,-159.6180576898212,-22.92006973684141
mh1853,183.18109,7.663817,1400,-158.8785578649843,-24.01691393908164
mh1854,125.749886,6.394183,900,-161.3028707612907,-24.60495144006811
mh1855,145.4508,8.383064,900,-162.0613698250124,-27.36539948257647
mh1856,135.4867,7.771758,900,-161.9094490424949,-27.15944930879931
mh1857,141.16371,6.282493,900,-161.2641440460656,-28.42013805558223
mh1858,166.59595,8.655655,1100,-160.5980143525484,-27.62653217045434
mh1859,126.065155,5.6687884,1000,-160.8922403866064,-28.36917130056376
mh1860,142.57501,9.545588,900,-160.7557648488239,-28.47149193712007
mh1861,121.53012,5.2350445,1100,-161.5127186618352,-28.85271523877698
mh1862,113.51554,3.8949695,700,-161.032553830738,-28.75206802550519
mh1863,162.73344,12.936446,1800,-159.5698578638999,-29.93018482246685
mh1864,262.65582,9.417578,1200,-159.8456879454393,-30.37766055833466
mh1865,236.97276,7.7960916,800,-159.7317845844843,-30.49743231203631
mh1866,169.29475,7.776059,1100,-160.6283586145795,-28.07012735847834
mh1867,387.6112,10.8502655,1000,-160.3652536017954,-28.76917743857265
mh1868,224.7127,6.67098,1200,-160.3526579259953,-27.51360311664488
mh1869,170.10446,7.290543,1200,-161.2558772191262,-27.32149355704598
mh1870,142.60071,5.6168513,1300,-159.0469726311226,-28.35076059968764
mh1871,224.40288,6.3438215,800,-159.9288768456221,-27.89660981045484
mh1872,250.80481,7.21745,1000,-159.5808959891153,-28.08377893923825
mh1873,239.69798,7.666776,1100,-159.6884490803967,-28.04264205386971
mh1874,132.5052,5.408925,1400,-157.7418866260375,-28.73828306998812
mh1875,119.96427,4.998008,900,-158.2779790120505,-28.14368648117817
mh1876,206.02167,9.461209,1300,-158.1041180191991,-27.47355696270152
mh1877,107.98004,5.2760477,1100,-156.2825533623877,-27.92895211224509
mh1878,112.17845,5.1645365,1100,-157.5970879417868,-26.97359489546736
mh1879,146.26595,6.31509,800,-158.1145827949354,-28.4526535770743
mh1880,144.70407,5.370875,900,-158.0744235631354,-28.27876549018021
mh1881,108.46616,5.6259365,1000,-159.0906467992397,-27.61194489735639
mh1882,185.60226,8.774698,700,-157.9281195289887,-28.57513029129769
mh1883,185.25008,7.3030057,900,-158.9728872260123,-28.77635998049962
mh1884,187.05373,5.982171,900,-159.2310188274861,-27.70963597776166
